HIP	RA2000	DE2000	Vmag	Name
26300	5.600792	-47.313611	6.10	
26309	5.602856	-28.707778	6.26	
26311	5.603558	-1.201667	1.69	Alnilam
26314	5.604175	-5.647778	6.56	
26315	5.604431	47.715278	6.10	
26332	5.608383	25.940000	6.52	
26344	5.609783	54.428611	5.74	
26345	5.609914	-6.064722	5.71	
26363	5.614561	40.182222	6.08	
26366	5.615092	9.291389	4.09	
26368	5.615275	-66.560278	6.28	
26380	5.617147	-73.698889	6.69	
26382	5.617697	17.040278	5.53	
26386	5.617875	11.035000	5.97	
26395	5.619100	-11.775278	6.10	
26394	5.619108	-80.471667	5.65	
26396	5.619122	26.924444	5.83	
26408	5.620853	64.154722	6.15	
26410	5.621125	66.696667	6.26	
26412	5.621247	-27.871111	6.15	
26414	5.622031	8.951667	6.11	
26427	5.624267	-5.938333	6.03	
26451	5.627411	21.142500	2.97	
26460	5.629067	-28.689722	5.28	
26463	5.629389	33.559167	6.36	
26466	5.630025	-34.689444	6.57	
26474	5.631147	71.654444	6.62	
26477	5.631497	-4.813889	6.16	
26487	5.633642	7.541389	5.87	
26495	5.635253	-27.210556	6.53	
26515	5.638172	-50.640833	6.43	
26535	5.643881	-6.573889	5.96	
26536	5.643917	30.492222	5.40	
26545	5.645425	-40.707222	5.81	
26546	5.645508	41.839167	6.59	
26549	5.645769	-2.600000	3.77	
26563	5.648081	-7.212500	4.77	
26571	5.649267	26.618056	6.45	
26592	5.652422	41.358611	6.44	
26594	5.653097	4.121389	4.50	
26602	5.654508	-17.849167	6.40	
26606	5.655086	29.215000	5.98	
26616	5.657531	21.762778	6.42	
26623	5.658567	-9.706389	6.49	
26624	5.658653	-3.564722	5.99	
26634	5.660817	-34.073889	2.65	Phact
26638	5.662144	75.043611	6.19	
26640	5.662275	25.896944	5.18	
26649	5.663847	-32.628889	5.44	
26712	5.676642	31.358056	6.04	
26713	5.677025	-2.825000	6.22	
26718	5.678347	31.920556	6.23	
26727	5.679311	-1.942500	1.74	Alnitak
26728	5.679497	-10.408611	6.46	
26736	5.680756	-1.128611	4.95	
26762	5.684886	-0.337500	5.93	
26777	5.688256	16.534167	4.84	
26779	5.688981	53.482222	6.21	
26781	5.689158	29.487222	6.40	
26796	5.690811	-33.400556	6.35	
26820	5.694531	-2.896389	6.41	
26821	5.694864	-16.725833	6.22	
26836	5.698544	23.326111	6.57	
26853	5.701108	22.660278	6.35	
26862	5.703217	-30.535278	6.18	
26865	5.703878	-22.373611	5.88	
26866	5.704025	-17.530278	6.15	
26868	5.704219	-34.667778	5.29	
26870	5.704894	2.366944	6.67	
26882	5.707347	65.697500	5.62	
26885	5.707961	1.474444	4.90	
26925	5.714911	18.980278	6.66	
26926	5.714975	-6.796111	5.97	
26942	5.717128	56.581389	6.05	
26953	5.719256	-1.613056	6.31	
26964	5.722083	23.204167	6.23	
26966	5.722683	-18.557222	5.73	
26969	5.723003	29.200278	6.62	
26981	5.725042	-39.406667	6.25	
27001	5.728089	-45.833056	6.38	
27011	5.729583	-21.428611	6.68	
27015	5.730267	85.668333	6.69	
27046	5.735683	61.476389	6.17	
27072	5.741103	-22.447500	3.59	
27075	5.741225	-20.126667	6.34	
27100	5.746228	-65.735278	4.34	
27116	5.750361	12.888333	6.47	
27118	5.750500	4.008056	6.09	
27129	5.753200	18.704167	6.67	
27164	5.758219	31.324722	6.50	
27192	5.763758	40.507222	6.57	
27196	5.765014	49.826111	5.46	
27204	5.766636	-32.306389	5.18	
27212	5.767461	-4.268056	6.24	
27227	5.770172	64.768889	6.66	
27229	5.770544	-23.644167	6.54	
27243	5.774269	-46.597222	5.31	
27244	5.774431	-53.218889	6.63	
27249	5.775103	56.115556	5.93	
27253	5.776378	1.168333	5.95	
27265	5.779303	15.822500	6.00	
27280	5.781153	9.522500	5.78	
27288	5.782597	-14.821944	3.55	
27293	5.783350	51.520833	6.47	
27303	5.784606	-28.638889	6.22	
27308	5.785503	-16.238056	6.18	
27314	5.786189	58.785278	6.56	
27316	5.786986	14.488333	5.72	
27317	5.787036	-54.360556	6.19	
27319	5.787411	42.526944	6.30	
27321	5.788078	-51.066667	3.85	
27325	5.788525	-35.674167	6.29	
27338	5.790611	17.728889	5.47	
27341	5.790806	-10.532778	6.04	
27346	5.792294	63.598611	6.49	
27353	5.792961	25.568611	6.48	
27355	5.793650	54.494444	6.58	
27364	5.795250	13.899444	5.28	
27366	5.795942	-9.669444	2.07	Saiph
27369	5.796708	-72.702222	6.54	
27380	5.798978	35.159167	6.55	
27383	5.799467	-40.652778	6.62	
27386	5.800064	6.454167	5.26	
27390	5.800578	12.418333	6.68	
27421	5.806211	20.869444	6.03	
27435	5.809694	-4.093889	5.97	
27468	5.816933	24.567500	4.88	
27472	5.817967	62.808056	6.18	
27483	5.819572	39.181111	4.51	
27511	5.825817	12.651111	4.89	
27512	5.826147	-44.875278	6.38	
27517	5.826819	-14.483333	5.49	
27530	5.830439	-56.166389	4.50	
27533	5.831531	-22.971667	5.87	
27534	5.831542	-66.901111	5.10	
27537	5.831719	-30.621111	6.63	
27549	5.834078	9.871111	5.79	
27560	5.836961	4.423333	5.96	
27566	5.838000	-79.361389	5.46	
27583	5.841342	-52.767778	6.32	
27581	5.841361	14.305556	5.54	
27588	5.841675	2.024722	5.97	
27592	5.842747	56.918889	6.53	
27618	5.847606	14.047778	6.59	
27621	5.848117	-52.108611	5.16	
27625	5.848950	51.514444	6.29	
27628	5.849319	-35.769167	3.12	Wazn
27629	5.849475	27.967778	5.60	
27634	5.850306	65.753889	6.61	
27639	5.850669	37.305556	4.72	
27654	5.855319	-20.877500	3.76	
27658	5.856106	-7.517778	5.36	
27660	5.856417	-64.033611	6.35	
27661	5.857150	32.124444	6.28	
27670	5.857950	-22.926667	6.16	
27673	5.858164	39.148333	3.97	
27705	5.866553	-29.449167	6.47	
27713	5.868814	-9.041944	5.95	
27731	5.871461	58.963889	6.14	
27737	5.872272	-57.155833	5.93	
27743	5.872861	14.171667	5.60	
27747	5.873169	19.867778	5.96	
27750	5.874011	1.855000	4.76	
27766	5.875878	-37.630833	5.62	
27777	5.877686	39.574722	6.40	
27778	5.877800	33.917222	6.04	
27787	5.879919	-38.525833	6.69	
27788	5.880333	-34.560278	6.64	
27795	5.882081	68.471389	6.22	
27810	5.885244	-33.801389	4.88	
27830	5.888789	27.612222	4.56	
27835	5.889681	-42.921111	6.55	
27876	5.899333	-19.638611	6.68	
27890	5.901639	-63.090833	4.65	
27896	5.902981	-50.363889	6.53	
27897	5.903317	-64.482222	6.62	
27900	5.903708	10.586389	6.13	
27901	5.903900	-29.146944	6.34	
27902	5.904367	3.225556	6.30	
27913	5.906411	20.276389	4.39	
27920	5.908222	-8.412500	6.61	
27924	5.908958	11.763056	6.59	
27929	5.909636	-4.064722	6.57	
27937	5.911422	-49.626944	6.11	
27938	5.912108	-11.774167	5.62	
27939	5.912233	-0.968611	5.99	
27947	5.913919	-52.635833	5.29	
27949	5.914108	55.706667	4.96	
27955	5.914581	-39.957778	5.55	
27961	5.915333	14.219722	6.63	
27965	5.915747	19.749444	5.92	
27971	5.916064	59.888333	5.20	
27973	5.916394	31.701944	5.90	
27989	5.919525	7.406944	0.45	Betelgeuse
28010	5.924969	-37.120556	4.97	
28011	5.925044	-4.616389	5.87	
28019	5.926494	-4.788333	6.28	
28054	5.932394	41.323333	6.64	
28066	5.934225	13.925833	6.60	
28085	5.937278	-22.840000	5.95	
28086	5.937350	51.803889	6.62	
28098	5.939150	-31.382222	5.52	
28103	5.940089	-14.167778	3.71	
28110	5.941122	9.509167	5.97	
28117	5.942714	28.942222	6.35	
28118	5.942897	-23.215278	6.37	
28138	5.946944	-31.976111	6.44	
28139	5.947053	11.521111	5.89	
28150	5.948586	-44.008889	6.65	
28154	5.948922	24.249444	6.03	
28162	5.951289	49.029444	6.55	
28180	5.953989	-53.425556	6.48	
28199	5.958947	-35.283056	4.36	
28201	5.959250	-18.055000	6.67	
28205	5.959708	66.096111	6.24	
28208	5.960375	45.901111	6.59	
28232	5.965142	1.224167	6.22	
28237	5.966572	25.953889	4.81	
28252	5.969917	-0.993889	6.21	
28271	5.973456	1.836944	5.89	
28287	5.977100	-44.034444	5.81	
28296	5.980439	-0.552778	5.21	
28301	5.981367	25.776944	6.63	
28302	5.981456	12.808056	5.70	
28321	5.983631	-9.382222	6.15	
28325	5.984531	-9.558056	5.04	
28328	5.985775	-42.815000	3.96	
28343	5.989383	49.924444	5.90	
28358	5.992097	54.284722	3.72	
28360	5.992158	44.947222	1.90	Menkalinan
28370	5.993819	-1.443889	6.62	
28380	5.995344	37.212778	2.65	
28385	5.996064	55.320833	6.42	
28390	5.996653	54.546944	6.14	
28404	5.998917	45.936667	4.30	
28409	6.000314	-8.107500	6.65	
28413	6.000931	-3.073889	4.53	
28416	6.001369	28.125556	6.69	
28417	6.001681	27.272222	6.61	
28434	6.004906	-12.899722	6.21	
28438	6.005256	44.591944	6.21	
28447	6.006744	16.298889	6.54	
28484	6.013667	-51.216389	5.65	
28489	6.014175	-42.870278	6.58	
28499	6.016267	47.901944	5.71	
28500	6.016792	27.572222	6.04	
28517	6.019461	31.034444	6.18	
28520	6.020308	-25.417500	6.04	
28523	6.020861	65.525556	6.61	
28524	6.021192	-33.911667	5.54	
28532	6.022269	85.181944	6.17	
28553	6.027564	-15.589167	6.66	
28561	6.028231	22.400833	6.36	
28562	6.028625	48.959444	5.98	
28574	6.030675	-10.597778	4.92	
28595	6.035797	-5.136667	6.56	
28596	6.035922	-60.096667	6.41	
28609	6.038086	1.693889	6.58	
28614	6.039719	9.647222	4.12	
28622	6.042725	-14.496944	6.20	
28634	6.045864	47.809167	6.49	
28637	6.046831	49.905556	6.04	
28642	6.048192	43.378333	6.38	
28644	6.048644	32.636111	6.23	
28656	6.051197	57.018333	6.50	
28675	6.054322	-26.284722	5.03	
28677	6.054964	42.911667	6.08	
28686	6.056881	11.680833	6.09	
28691	6.057600	19.690556	5.14	
28716	6.065328	20.138333	4.64	
28734	6.068672	23.263611	4.16	
28744	6.070417	-6.708889	5.19	
28756	6.072300	-32.172500	5.65	
28764	6.074586	-45.036944	6.35	
28765	6.074753	51.573333	6.39	
28790	6.077825	-45.079444	5.93	
28796	6.079658	-48.458056	6.60	
28812	6.082831	5.419722	5.67	
28814	6.082878	4.158611	5.63	
28816	6.083092	-16.484167	4.92	
28820	6.084050	37.964167	6.32	
28823	6.084283	42.981944	5.90	
28829	6.085619	59.393333	6.32	
28831	6.085922	75.585833	6.28	
28854	6.090839	-10.242500	5.88	
28855	6.090881	-35.513611	5.80	
28861	6.092750	33.598889	6.23	
28899	6.101536	-29.758333	5.79	
28908	6.102394	35.388333	6.12	
28910	6.102592	-14.935278	4.67	
28909	6.102600	-66.039444	5.72	
28930	6.106233	29.512222	6.01	
28943	6.108917	-23.110556	5.46	
28946	6.109747	38.482778	5.35	
28948	6.110661	-16.518056	6.60	
28949	6.110761	-4.193611	5.37	
28951	6.110889	63.453611	6.42	
28957	6.111408	-42.298611	6.15	
28969	6.113517	23.638611	6.67	
28973	6.114414	-11.173333	6.66	
28978	6.115508	16.366667	6.57	
28984	6.115978	-21.812222	5.74	
28985	6.116267	-6.202500	6.58	
28988	6.117175	-45.091389	6.48	
28991	6.117600	-62.154167	5.04	
28992	6.117686	-34.311944	5.82	
29025	6.124100	41.854167	6.15	
29034	6.125453	-37.252778	5.00	
29038	6.126200	14.768333	4.42	
29048	6.128231	-19.165833	5.28	
29064	6.131353	-42.153889	5.50	
29114	6.139761	41.055833	6.34	
29129	6.142956	-44.356111	6.26	
29134	6.145650	-68.843333	5.06	
29135	6.146028	-7.936111	6.69	
29138	6.146397	8.669444	6.55	
29140	6.146589	-6.821389	6.46	
29150	6.149408	-22.427222	5.49	
29151	6.149417	2.499722	5.70	
29163	6.151886	-8.301389	6.64	
29166	6.152014	7.513333	6.63	
29178	6.155611	-18.126111	6.36	
29185	6.156508	-49.562778	6.48	
29196	6.159011	22.190278	5.93	
29205	6.159592	-14.584444	5.56	
29210	6.160058	-5.711389	6.16	
29225	6.162219	23.113333	5.75	
29233	6.163100	-26.701111	6.27	
29234	6.163308	-22.774444	5.71	
29236	6.163650	2.869444	6.57	
29246	6.166386	58.935556	5.35	
29263	6.169561	-40.353889	5.54	
29271	6.170611	-74.752500	5.08	
29276	6.171642	-54.968611	4.72	
29292	6.175533	-34.816667	6.65	
29294	6.176303	-27.154167	5.72	
29304	6.177758	-45.281944	6.28	
29323	6.183672	-6.754167	6.15	
29326	6.183825	18.130278	6.37	
29348	6.187119	60.453333	6.48	
29347	6.187128	-26.481944	6.08	
29353	6.187506	-65.589444	5.01	
29371	6.191086	13.638611	6.04	
29379	6.192308	24.420278	5.83	
29388	6.193494	48.711111	5.78	
29399	6.195308	-18.186111	6.60	
29401	6.195478	-4.665278	6.18	
29404	6.196086	52.647222	6.28	
29417	6.197728	-6.550278	5.06	
29426	6.199000	14.208611	4.45	
29433	6.200372	19.790556	5.76	
29434	6.200911	16.130278	4.95	
29450	6.205306	22.908333	6.51	
29451	6.205592	32.693333	5.78	
29468	6.208944	-61.473889	6.59	
29487	6.212392	-2.504722	6.62	
29488	6.212869	-17.763056	6.52	
29490	6.214181	65.718333	5.36	
29508	6.216500	10.287222	6.60	
29509	6.216547	6.016111	6.45	
29525	6.220128	10.627778	6.43	
29545	6.225903	18.680278	6.58	
29546	6.225969	-29.395556	6.52	
29568	6.229258	-23.861944	6.37	
29569	6.229261	51.172500	6.07	
29575	6.231733	-3.741389	5.83	
29581	6.233472	33.244167	6.59	
29616	6.241272	17.906389	5.86	
29629	6.243531	-4.568333	5.83	
29635	6.244983	-73.626389	6.61	
29637	6.245358	16.036944	6.66	
29650	6.247483	19.156667	5.20	
29651	6.247594	-6.274722	3.99	
29655	6.247972	22.506667	3.31	Propus
29673	6.251681	-71.702778	6.62	
29679	6.252333	-20.272222	5.88	
29678	6.252350	13.850833	5.91	
29692	6.254919	-18.476944	5.99	
29696	6.256317	29.498611	4.32	
29699	6.256572	-11.904444	6.60	
29704	6.256981	16.143056	5.34	
29705	6.257267	-9.035556	6.09	
29711	6.258239	-4.914444	5.99	
29716	6.259544	-0.511667	5.62	
29728	6.261161	6.066111	6.07	
29730	6.261253	59.998889	5.37	
29731	6.261489	18.297500	6.61	
29735	6.262467	-13.718333	5.00	
29736	6.262492	12.550833	5.44	
29739	6.263061	4.283611	6.63	
29746	6.264994	1.168889	6.37	
29756	6.265881	-29.788333	6.67	
29763	6.267775	59.215000	6.59	
29771	6.268806	-16.617778	5.97	
29788	6.271900	-59.212500	6.44	
29789	6.271958	23.970000	6.09	
29791	6.272522	1.080278	6.63	
29798	6.273275	17.181389	6.39	
29800	6.274047	12.271667	5.04	
29807	6.275872	-35.140556	4.37	
29808	6.276556	-39.264167	6.00	
29839	6.282903	7.052500	6.56	
29840	6.282975	23.740833	6.24	
29842	6.283675	-37.737500	5.54	
29843	6.284311	-22.714444	6.05	
29850	6.285172	9.942500	5.39	
29852	6.285992	-37.253333	5.88	
29860	6.287847	5.099444	5.70	
29881	6.292586	14.058611	6.59	
29882	6.292692	35.148889	6.68	
29884	6.292967	46.423889	6.53	
29895	6.294925	-16.815833	5.15	
29913	6.297706	-52.732778	6.40	
29917	6.298147	-4.382500	6.65	
29919	6.298564	61.515278	5.01	
29931	6.301558	14.382778	6.12	
29941	6.303814	-19.966944	5.51	
29949	6.304683	46.360556	6.33	
29955	6.305772	27.210278	6.66	
29982	6.311208	9.047222	6.24	
29993	6.313553	-15.025000	6.04	
29996	6.314050	-9.389722	5.36	
29997	6.314106	69.320000	4.76	
30002	6.314961	35.207778	6.62	
30003	6.315119	23.603056	6.58	
30011	6.316383	-20.925556	5.79	
30019	6.317181	17.325278	6.27	
30028	6.318872	-8.585833	6.22	
30060	6.327053	59.010833	4.44	
30062	6.327275	-22.103056	6.29	
30067	6.327828	16.013056	6.61	
30069	6.328042	-34.396389	5.76	
30073	6.328556	-7.822778	5.27	
30079	6.329986	-39.486389	6.61	
30088	6.332603	-13.992778	6.67	
30093	6.333222	-2.944444	4.91	
30099	6.334508	14.651111	5.67	
30104	6.334981	-48.740278	6.61	
30122	6.338553	-30.063333	3.02	Furud
30141	6.343103	-23.637778	6.49	
30143	6.343400	-34.144167	5.55	
30153	6.345017	72.145833	6.57	
30169	6.347811	11.756111	6.54	
30190	6.351508	-11.817222	6.32	
30200	6.353308	29.540833	6.41	
30214	6.356867	-11.773056	5.48	
30217	6.357161	2.268333	6.30	
30218	6.357197	17.763611	6.32	
30245	6.362492	12.861944	6.68	
30247	6.362808	53.452222	5.34	
30272	6.367656	59.371944	6.05	
30276	6.368375	-15.663056	6.51	
30277	6.368569	-33.436111	3.85	
30314	6.375264	-60.218611	6.53	
30318	6.376783	12.570278	6.00	
30321	6.377286	-69.983889	5.56	
30324	6.378331	-17.955833	1.98	Mirzam
30342	6.382186	-56.369722	5.60	
30343	6.382664	22.513611	2.87	Tejat
30351	6.383742	-3.276944	6.56	
30352	6.383744	-63.683056	6.30	
30357	6.385103	56.976389	6.47	
30372	6.386958	-34.996667	6.53	
30376	6.387361	-31.790278	6.31	
30382	6.388469	3.764444	6.41	
30387	6.389664	-4.687222	6.66	
30407	6.393311	-9.874722	6.11	
30414	6.395211	-16.467222	6.57	
30419	6.396139	4.592778	4.39	
30420	6.396150	-15.071111	6.27	
30423	6.396367	-58.543889	6.47	
30426	6.396572	-19.785278	6.61	
30436	6.398864	-25.577500	5.61	
30438	6.399192	-52.695556	-0.62	Canopus
30444	6.400283	-36.707778	5.62	
30448	6.400636	8.885000	6.24	
30457	6.402875	-11.530000	5.21	
30461	6.403631	-26.445000	6.68	
30463	6.403856	-60.281389	5.78	
30468	6.405717	-12.961944	6.12	
30476	6.406781	-42.849167	6.67	
30480	6.407381	-63.428611	6.45	
30497	6.410822	35.255000	6.56	
30501	6.412153	25.048611	6.35	
30503	6.412219	-28.779722	6.37	
30505	6.412361	-40.283889	6.30	
30517	6.414656	16.057222	6.35	
30520	6.414972	49.287778	4.92	
30524	6.415503	-63.828056	6.26	
30541	6.420278	7.085556	6.26	
30545	6.421225	-0.945278	5.88	
30547	6.421803	1.501389	6.66	
30564	6.424494	14.721944	6.30	
30565	6.424625	-69.690556	5.37	
30566	6.425003	-35.063889	6.24	
30569	6.425719	23.441944	6.63	
30570	6.425817	23.327222	6.05	
30575	6.426322	-2.991389	6.54	
30588	6.428536	21.645000	6.53	
30591	6.428794	-48.176667	5.76	
30594	6.429592	2.271667	6.51	
30595	6.429761	-3.888889	6.33	
30601	6.430942	-0.812500	6.60	
30602	6.431203	11.125833	6.39	
30608	6.433008	-7.894722	6.40	
30627	6.436000	-3.515833	6.42	
30651	6.440517	56.285000	5.53	
30660	6.442903	-4.597222	6.16	
30665	6.444222	13.101389	6.60	
30666	6.444331	-1.507222	5.87	
30669	6.445183	-14.603333	6.32	
30675	6.445792	-7.511667	6.35	
30679	6.446911	58.417222	5.21	
30700	6.450244	-4.355556	6.50	
30703	6.451150	-58.001944	5.82	
30706	6.452108	-37.895556	6.48	
30711	6.453189	-25.855833	6.05	
30717	6.453822	-0.299167	5.19	
30720	6.454331	-0.275833	5.55	
30722	6.454383	14.889167	6.57	
30728	6.455689	2.908056	5.55	
30741	6.459867	32.563056	6.43	
30757	6.462939	20.789444	6.54	
30760	6.463506	-62.150000	6.61	
30762	6.464161	47.404722	6.55	
30769	6.465747	20.496111	6.22	
30772	6.465992	-4.761944	5.06	
30788	6.469506	-32.580000	4.47	
30794	6.470692	70.535278	6.03	
30798	6.471325	1.912500	6.48	
30804	6.471889	10.303889	6.16	
30815	6.474475	16.238333	6.24	
30827	6.476136	30.493056	5.75	
30836	6.477058	-17.465833	5.76	
30840	6.477567	-32.371111	5.74	
30849	6.478444	-41.074722	6.32	
30863	6.479739	-0.572222	6.52	
30867	6.480297	-7.033056	3.76	
30874	6.481211	-0.127778	6.56	
30880	6.482314	26.967500	6.57	
30883	6.482719	20.211944	4.13	
30886	6.483381	11.019167	6.59	
30906	6.487447	2.646111	6.17	
30932	6.491261	-56.852778	5.20	
30953	6.496981	-50.238889	5.28	
30970	6.500636	7.921111	6.63	
30972	6.500828	46.685278	5.88	
30973	6.500836	-65.568333	6.28	
30977	6.501556	9.029722	6.57	
30986	6.503133	-10.081389	5.92	
30988	6.503281	-19.214722	6.44	
31020	6.509222	-12.080833	6.58	
31024	6.509692	-13.148056	6.16	
31032	6.511300	-40.448056	6.68	
31037	6.512858	-27.769444	5.92	
31039	6.513094	58.163333	5.86	
31056	6.516639	-40.916111	6.19	
31058	6.517528	39.754444	6.66	
31061	6.517931	-43.716944	6.68	
31066	6.519322	11.251389	6.17	
31067	6.519453	16.938611	6.18	
31068	6.519625	-61.879444	6.15	
31072	6.520306	-35.258611	5.82	
31079	6.521728	-51.826111	5.58	
31084	6.523061	-12.391667	5.16	
31086	6.523336	-32.868333	6.31	
31092	6.524858	-21.405556	6.58	
31096	6.525439	37.177778	6.64	
31099	6.526375	-36.940000	6.26	
31105	6.527067	15.903333	6.38	
31107	6.527606	11.792222	6.64	
31119	6.530081	11.544167	5.22	
31121	6.530575	-8.158056	5.43	
31125	6.530936	-23.418333	4.34	
31131	6.532128	-18.062222	6.59	
31137	6.532864	-58.753611	5.69	
31158	6.538478	17.784167	6.26	
31159	6.538675	4.855833	5.88	
31165	6.539258	-37.696389	5.25	
31167	6.539758	-5.868611	5.60	
31168	6.539797	11.673611	6.08	
31173	6.540889	32.454722	5.82	
31190	6.544161	-32.030278	5.73	
31205	6.546356	-11.166389	6.30	
31216	6.548397	7.332778	4.47	
31231	6.551114	78.979444	6.61	
31241	6.552844	-38.625000	6.44	
31265	6.557308	-52.329167	6.18	
31266	6.557411	-20.923889	6.39	
31277	6.560047	14.155278	5.57	
31278	6.560533	-1.220000	5.09	
31290	6.561847	33.023889	6.53	
31299	6.563747	-36.232222	5.42	
31314	6.567369	-77.687500	6.66	
31340	6.572047	38.075833	6.66	
31344	6.572683	-3.073889	6.59	
31359	6.575778	55.352778	6.45	
31362	6.576481	-32.716111	5.62	
31363	6.576558	4.967778	6.68	
31374	6.578711	-34.009444	6.69	
31385	6.579536	7.572500	6.44	
31396	6.581578	16.205556	6.61	
31407	6.582942	-52.975556	4.35	
31416	6.584272	-22.964722	4.54	
31434	6.586683	28.022222	5.26	
31446	6.587731	-0.890000	5.78	
31448	6.588222	9.988333	5.93	
31457	6.590061	-36.779722	5.59	
31469	6.591892	-22.108889	6.32	
31509	6.598353	-36.088333	6.36	
31523	6.600031	4.498056	6.55	
31526	6.600631	56.386111	6.56	
31552	6.604167	58.107222	6.61	
31564	6.606350	-18.659722	5.71	
31579	6.609122	38.445556	5.40	
31583	6.609814	-5.211111	5.52	
31592	6.611389	-19.255556	3.95	
31593	6.611408	-22.614722	6.35	
31599	6.612944	-13.320833	5.95	
31603	6.614242	-41.556944	6.36	
31617	6.617192	-38.146389	6.03	
31637	6.620511	-36.990556	5.72	
31646	6.623344	6.135278	6.05	
31650	6.624247	24.590833	6.44	
31662	6.626922	10.853333	6.39	
31665	6.627333	56.857500	5.87	
31672	6.627875	2.704167	6.17	
31674	6.627997	-12.984722	6.11	
31676	6.628233	61.481667	5.94	
31681	6.628528	16.399167	1.93	Alhena
31685	6.629353	-43.195833	3.17	
31688	6.629872	-32.339722	5.25	
31696	6.631242	23.604444	6.65	
31697	6.631306	4.956667	6.14	
31700	6.631508	-18.237222	4.42	
31703	6.632011	73.695556	6.26	
31711	6.633450	-61.533333	6.15	
31733	6.639017	-2.543889	6.14	
31736	6.639697	-23.580278	6.48	
31737	6.639728	28.984167	5.76	
31758	6.643175	-16.873333	6.01	
31765	6.643786	-48.220000	5.05	
31766	6.643942	1.613333	6.23	
31771	6.644319	39.391111	5.70	
31789	6.646997	39.902500	5.34	
31790	6.647058	4.700556	6.56	
31813	6.651469	22.030833	6.09	
31827	6.654644	-14.145556	4.82	
31832	6.655508	42.488889	4.80	
31850	6.658742	24.599722	6.43	
31852	6.659200	28.263056	6.02	
31859	6.660061	-23.695556	6.05	
31870	6.661853	-30.470000	5.70	
31876	6.663258	12.982778	5.99	
31886	6.665797	-38.158889	6.59	
31889	6.666075	44.013889	6.35	
31897	6.667475	-80.813611	5.61	
31940	6.674678	77.995556	5.75	
31944	6.675386	61.922222	6.58	
31945	6.675542	6.371111	6.51	
31946	6.675622	71.748611	5.88	
31962	6.679847	-47.621389	6.66	
31977	6.682656	-71.775000	6.50	
31978	6.682961	9.895556	4.66	
31992	6.684847	-0.495278	5.79	
31996	6.685950	8.984722	6.53	
32007	6.687269	-40.349722	6.16	
32012	6.688117	11.003056	6.19	
32019	6.689139	28.196389	6.45	
32020	6.689428	16.397500	6.28	
32040	6.693825	35.931944	6.48	
32064	6.698992	-9.167222	5.21	
32067	6.699786	6.345278	6.36	
32091	6.704553	-38.398611	6.28	
32104	6.706756	17.645278	5.20	
32144	6.712800	-22.448611	6.26	
32146	6.713192	-4.140833	6.57	
32173	6.718058	44.524444	5.04	
32177	6.718503	3.033611	6.18	
32190	6.720478	37.147222	6.21	
32208	6.723153	-39.193056	6.30	
